week_id,pipeline,gen_model,day_evaluated,fact_id,fact_day,fact_type,fact_text,verdict_strict,evidence_strict,verdict_lenient,evidence_lenient
12,neutral,openai-4.1-mini,7,f02,1,emotional,felt excited about starting a new hobby,NO,,YES,Star feels well-prepared and motivated for the competition ahead
12,neutral,openai-4.1-mini,7,f03,1,quantitative,spent 2 hours practicing the waltz,NO,,NO,
12,neutral,openai-4.1-mini,7,f04,1,relational,"discussed dance strategies with his wife, Mary",YES,"bonding, with Star committing to regular classes",YES,"bonding, with Star committing to regular classes"
12,neutral,openai-4.1-mini,7,f05,2,quantitative,ran 5 kilometers in the morning,NO,,NO,
12,neutral,openai-4.1-mini,7,f06,2,named_entity,visited the local market on Moore Street,NO,,YES,"social outings, and visits to cultural venues like the Irish Museum of Modern Art"
12,neutral,openai-4.1-mini,7,f07,2,emotional,felt nostalgic while browsing old records,NO,,YES,which he found relaxing
12,neutral,openai-4.1-mini,7,f08,3,relational,met with his old friend John for lunch,YES,reconnected with friend John at The Woollen Mills,YES,reconnected with friend John at The Woollen Mills
12,neutral,openai-4.1-mini,7,f09,3,emotional,felt happy to reconnect after years apart,NO,,YES,maintaining social balance alongside his dance training
12,neutral,openai-4.1-mini,7,f10,3,quantitative,spent 30 euros on lunch at The Woollen Mills,NO,,NO,
12,neutral,openai-4.1-mini,7,f11,4,named_entity,attended a dance competition at the National Convention Centre,YES,attending a ballroom competition at the National Convention Centre,YES,attending a ballroom competition at the National Convention Centre
12,neutral,openai-4.1-mini,7,f12,4,quantitative,watched 15 different dance performances,NO,,NO,
12,neutral,openai-4.1-mini,7,f13,4,emotional,felt inspired by the talent of other dancers,YES,inspired Star to incorporate advanced techniques into his practice,YES,inspired Star to incorporate advanced techniques into his practice
12,neutral,openai-4.1-mini,7,f14,5,relational,argued with Mary about the dance routine,YES,disagreement with Mary over their routine,YES,disagreement with Mary over their routine
12,neutral,openai-4.1-mini,7,f15,5,emotional,felt frustrated but determined to improve,NO,,YES,reinforcing their teamwork
12,neutral,openai-4.1-mini,7,f16,5,quantitative,practiced for 3 hours in the evening,NO,,NO,
12,neutral,openai-4.1-mini,7,f17,6,named_entity,visited the Irish Museum of Modern Art,YES,visited the Irish Museum of Modern Art,YES,visited the Irish Museum of Modern Art
12,neutral,openai-4.1-mini,7,f18,6,emotional,felt relaxed while enjoying the art,YES,found relaxing and a good counterbalance to dance intensity,YES,found relaxing and a good counterbalance to dance intensity
12,neutral,openai-4.1-mini,7,f19,7,quantitative,spent 50 euros on new dance shoes,YES,purchasing new dance shoes for 50 euros,YES,purchasing new dance shoes for 50 euros
12,neutral,openai-4.1-mini,7,f20,7,relational,planned a dance practice for the upcoming competition,YES,prepare for an upcoming competition,NO,
12,neutral,openai-4.1-mini,7,f21,7,emotional,felt excited about the upcoming competition,YES,expressed excitement about the new challenge,YES,expressed excitement about the new challenge
12,neutral,openai-4.1-mini,7,f22,7,quantitative,attended a 2-hour dance class with Mary,YES,attended a rigorous two-hour dance class with Mary,YES,attended a rigorous two-hour dance class with Mary
12,stylized,openai-4.1-mini,7,f01,1,named_entity,attended a ballroom dancing class at Dance Dublin,NO,,NO,
12,stylized,openai-4.1-mini,7,f02,1,emotional,felt excited about starting a new hobby,NO,,YES,he’s feeling a surge of excitement
12,stylized,openai-4.1-mini,7,f03,1,quantitative,spent 2 hours practicing the waltz,NO,,YES,today’s relentless two-hour dance class
12,stylized,openai-4.1-mini,7,f04,1,relational,"discussed dance strategies with his wife, Mary",NO,,YES,with Mary... routines were dissected and perfected
12,stylized,openai-4.1-mini,7,f05,2,quantitative,ran 5 kilometers in the morning,NO,,NO,
12,stylized,openai-4.1-mini,7,f06,2,named_entity,visited the local market on Moore Street,NO,,NO,
12,stylized,openai-4.1-mini,7,f07,2,emotional,felt nostalgic while browsing old records,NO,,NO,
12,stylized,openai-4.1-mini,7,f08,3,relational,met with his old friend John for lunch,NO,,NO,
12,stylized,openai-4.1-mini,7,f09,3,emotional,felt happy to reconnect after years apart,NO,,NO,
12,stylized,openai-4.1-mini,7,f10,3,quantitative,spent 30 euros on lunch at The Woollen Mills,NO,,NO,
12,stylized,openai-4.1-mini,7,f11,4,named_entity,attended a dance competition at the National Convention Centre,NO,,NO,
12,stylized,openai-4.1-mini,7,f12,4,quantitative,watched 15 different dance performances,NO,,NO,
12,stylized,openai-4.1-mini,7,f13,4,emotional,felt inspired by the talent of other dancers,NO,,NO,
12,stylized,openai-4.1-mini,7,f14,5,relational,argued with Mary about the dance routine,NO,,NO,
12,stylized,openai-4.1-mini,7,f15,5,emotional,felt frustrated but determined to improve,NO,,NO,
12,stylized,openai-4.1-mini,7,f16,5,quantitative,practiced for 3 hours in the evening,NO,,NO,
12,stylized,openai-4.1-mini,7,f17,6,named_entity,visited the Irish Museum of Modern Art,YES,the quiet sanctuary of the Irish Museum of Modern Art may have soothed their spirits,YES,museum retreat
12,stylized,openai-4.1-mini,7,f18,6,emotional,felt relaxed while enjoying the art,NO,,YES,may have soothed their spirits
12,stylized,openai-4.1-mini,7,f19,7,quantitative,spent 50 euros on new dance shoes,YES,Freshly armed with sleek new dance shoes—purchased for 50 euros,YES,Freshly armed with sleek new dance shoes—purchased for 50 euros
12,stylized,openai-4.1-mini,7,f20,7,relational,planned a dance practice for the upcoming competition,NO,,NO,
12,stylized,openai-4.1-mini,7,f21,7,emotional,felt excited about the upcoming competition,YES,he’s feeling a surge of excitement rather than nerves,YES,the thrill of competition igniting their shared ambition
12,stylized,openai-4.1-mini,7,f22,7,quantitative,attended a 2-hour dance class with Mary,YES,I just got back from a dance class with Mary,YES,dance class with Mary
12,decoupled,openai-4.1-mini,7,f01,1,named_entity,attended a ballroom dancing class at Dance Dublin,YES,join Mary at Dance Dublin for their inaugural 2-hour waltz class,YES,join Mary at Dance Dublin for their inaugural 2-hour waltz class
12,decoupled,openai-4.1-mini,7,f02,1,emotional,felt excited about starting a new hobby,YES,"The excitement was palpable, a thrilling blend of nerves and anticipation",YES,"The excitement was palpable, a thrilling blend of nerves and anticipation"
12,decoupled,openai-4.1-mini,7,f03,1,quantitative,spent 2 hours practicing the waltz,YES,2-hour waltz class,YES,2-hour waltz class
12,decoupled,openai-4.1-mini,7,f04,1,relational,"discussed dance strategies with his wife, Mary",NO,,YES,the evening was devoted to refining dance steps with Mary
12,decoupled,openai-4.1-mini,7,f05,2,quantitative,ran 5 kilometers in the morning,YES,A morning 5K run,YES,A morning 5K run kept the body limber
12,decoupled,openai-4.1-mini,7,f06,2,named_entity,visited the local market on Moore Street,YES,A stroll through Moore Street's bustling market,YES,A stroll through Moore Street's bustling market
12,decoupled,openai-4.1-mini,7,f07,2,emotional,felt nostalgic while browsing old records,YES,browsing old records stirred memories,YES,browsing old records stirred memories
12,decoupled,openai-4.1-mini,7,f08,3,relational,met with his old friend John for lunch,YES,Lunch at The Woollen Mills wasn’t just a meal; it was a reunion with John,YES,Lunch at The Woollen Mills wasn’t just a meal; it was a reunion with John
12,decoupled,openai-4.1-mini,7,f09,3,emotional,felt happy to reconnect after years apart,YES,the user felt rejuvenated by human connection,YES,the user felt rejuvenated by human connection
12,decoupled,openai-4.1-mini,7,f10,3,quantitative,spent 30 euros on lunch at The Woollen Mills,YES,Over 30 euros,YES,Over 30 euros and countless reminisces
12,decoupled,openai-4.1-mini,7,f11,4,named_entity,attended a dance competition at the National Convention Centre,YES,Day 4 at the National Convention Centre,YES,Day 4 at the National Convention Centre
12,decoupled,openai-4.1-mini,7,f12,4,quantitative,watched 15 different dance performances,YES,Watching 15 dazzling ballroom performances,YES,Watching 15 dazzling ballroom performances
12,decoupled,openai-4.1-mini,7,f13,4,emotional,felt inspired by the talent of other dancers,YES,"the user reflected, their motivation soaring",YES,"the user reflected, their motivation soaring"
12,decoupled,openai-4.1-mini,7,f14,5,relational,argued with Mary about the dance routine,YES,a clash arose—Mary wanted to change their dance routine,YES,a clash arose—Mary wanted to change their dance routine
12,decoupled,openai-4.1-mini,7,f15,5,emotional,felt frustrated but determined to improve,YES,"Frustration simmered, but the argument was soon resolved",YES,"Frustration simmered, but the argument was soon resolved"
12,decoupled,openai-4.1-mini,7,f16,5,quantitative,practiced for 3 hours in the evening,YES,"a determined solo practice session, three hours of focused timing",YES,"a determined solo practice session, three hours of focused timing"
12,decoupled,openai-4.1-mini,7,f17,6,named_entity,visited the Irish Museum of Modern Art,YES,a visit to the Irish Museum of Modern Art with Mary,YES,a visit to the Irish Museum of Modern Art with Mary
12,decoupled,openai-4.1-mini,7,f18,6,emotional,felt relaxed while enjoying the art,YES,leaving both feeling relaxed and rejuvenated,YES,leaving both feeling relaxed and rejuvenated
12,decoupled,openai-4.1-mini,7,f19,7,quantitative,spent 50 euros on new dance shoes,YES,"A fresh pair of dance shoes, secured for 50 euros",YES,"A fresh pair of dance shoes, secured for 50 euros"
12,decoupled,openai-4.1-mini,7,f20,7,relational,planned a dance practice for the upcoming competition,YES,where a 2-hour class with Mary sharpened their routines,YES,sharpened their routines in preparation for the upcoming competition
12,decoupled,openai-4.1-mini,7,f21,7,emotional,felt excited about the upcoming competition,YES,"Excitement bubbled beneath the surface, a thrilling anticipation",YES,"Excitement bubbled beneath the surface, a thrilling anticipation"
12,decoupled,openai-4.1-mini,7,f22,7,quantitative,attended a 2-hour dance class with Mary,YES,a 2-hour class with Mary,YES,a 2-hour class with Mary
13,neutral,openai-4.1-mini,7,f01,1,named_entity,"met with her supervisor, Linda, to discuss her caseload",YES,"discussed workload concerns with her supervisor, Linda",YES,"discussed workload concerns with her supervisor, Linda"
13,neutral,openai-4.1-mini,7,f02,1,quantitative,spent 5 hours reviewing case files,YES,She spent about five hours reviewing case files afterward,YES,She spent about five hours reviewing case files afterward
13,neutral,openai-4.1-mini,7,f03,1,emotional,felt overwhelmed by the number of cases,YES,leaving her overwhelmed,YES,leaving her overwhelmed
13,neutral,openai-4.1-mini,7,f04,1,relational,"had dinner with her boyfriend, Mark",NO,,YES,"Mark, who helped ease her stress"
13,neutral,openai-4.1-mini,7,f05,2,quantitative,attended 3 youth mentorship sessions,YES,three mentorship sessions,YES,three mentorship sessions
13,neutral,openai-4.1-mini,7,f06,2,emotional,felt inspired by one of her mentees' progress,YES,inspired by a mentee’s progress,YES,she was inspired by a mentee’s progress
13,neutral,openai-4.1-mini,7,f07,2,named_entity,visited the local community center in Observatory,YES,Observatory community center,YES,at the vibrant Observatory community center
13,neutral,openai-4.1-mini,7,f08,3,relational,argued with Mark about household responsibilities,YES,leading to an argument with Mark over household responsibilities,YES,leading to an argument with Mark over household responsibilities
13,neutral,openai-4.1-mini,7,f09,3,quantitative,worked 10 hours at the office,YES,"10-hour, breakless workday",YES,"10-hour, breakless workday"
13,neutral,openai-4.1-mini,7,f10,3,emotional,felt drained and needed a break,YES,felt drained and stressed,YES,she felt drained and stressed
13,neutral,openai-4.1-mini,7,f11,4,named_entity,attended a workshop hosted by the Cape Town Youth Development Organization,YES,attended a two-hour Cape Town Youth Development Organization workshop,YES,attended a two-hour Cape Town Youth Development Organization workshop
13,neutral,openai-4.1-mini,7,f12,4,quantitative,spent 2 hours networking with other professionals,YES,networked for two hours with professionals,YES,networked for two hours with professionals
13,neutral,openai-4.1-mini,7,f13,4,emotional,felt hopeful about new collaboration opportunities,NO,,YES,explore new collaborations
13,neutral,openai-4.1-mini,7,f14,5,relational,"reconnected with an old university friend, Sarah",YES,"meaningful 45-minute video call with an old university friend, Sarah",YES,"meaningful 45-minute video call with an old university friend, Sarah"
13,neutral,openai-4.1-mini,7,f15,5,emotional,felt nostalgic discussing their college days,NO,,YES,rekindling a personal connection
13,neutral,openai-4.1-mini,7,f16,5,quantitative,spent 45 minutes on a video call with Sarah,YES,45-minute video call with Sarah,YES,45-minute video call with Sarah
13,neutral,openai-4.1-mini,7,f17,6,quantitative,ran 8 kilometers in the morning,YES,after an energizing 8-kilometer run,YES,after an energizing 8-kilometer run
13,neutral,openai-4.1-mini,7,f18,6,emotional,felt energized after her morning run,YES,felt energized after her morning run,YES,felt energized after her morning run
13,neutral,openai-4.1-mini,7,f19,6,named_entity,visited the V&A Waterfront for a weekend outing,YES,weekend outing at the V&A Waterfront,YES,spent a weekend outing at the V&A Waterfront
13,neutral,openai-4.1-mini,7,f20,7,relational,had a long conversation with Mark about their relationship,YES,"having a significant, lengthy conversation with Mark about their future together",YES,"having a significant, lengthy conversation with Mark about their future together"
13,neutral,openai-4.1-mini,7,f21,7,emotional,felt relieved after discussing their future together,YES,left her feeling relieved,YES,left her feeling relieved
13,neutral,openai-4.1-mini,7,f22,7,quantitative,spent 3 hours preparing for the upcoming week,YES,three hours spent preparing mentorship sessions,YES,three hours spent preparing mentorship sessions
13,stylized,openai-4.1-mini,7,f01,1,named_entity,"met with her supervisor, Linda, to discuss her caseload",NO,,UNCLEAR,
13,stylized,openai-4.1-mini,7,f02,1,quantitative,spent 5 hours reviewing case files,NO,,UNCLEAR,
13,stylized,openai-4.1-mini,7,f03,1,emotional,felt overwhelmed by the number of cases,NO,,UNCLEAR,
13,stylized,openai-4.1-mini,7,f04,1,relational,"had dinner with her boyfriend, Mark",NO,,UNCLEAR,
13,stylized,openai-4.1-mini,7,f05,2,quantitative,attended 3 youth mentorship sessions,NO,,UNCLEAR,
13,stylized,openai-4.1-mini,7,f06,2,emotional,felt inspired by one of her mentees' progress,NO,,UNCLEAR,
13,stylized,openai-4.1-mini,7,f07,2,named_entity,visited the local community center in Observatory,NO,,UNCLEAR,
13,stylized,openai-4.1-mini,7,f08,3,relational,argued with Mark about household responsibilities,NO,,UNCLEAR,
13,stylized,openai-4.1-mini,7,f09,3,quantitative,worked 10 hours at the office,NO,,UNCLEAR,
13,stylized,openai-4.1-mini,7,f10,3,emotional,felt drained and needed a break,NO,,UNCLEAR,
13,stylized,openai-4.1-mini,7,f11,4,named_entity,attended a workshop hosted by the Cape Town Youth Development Organization,NO,,UNCLEAR,
13,stylized,openai-4.1-mini,7,f12,4,quantitative,spent 2 hours networking with other professionals,NO,,UNCLEAR,
13,stylized,openai-4.1-mini,7,f13,4,emotional,felt hopeful about new collaboration opportunities,NO,,UNCLEAR,
13,stylized,openai-4.1-mini,7,f14,5,relational,"reconnected with an old university friend, Sarah",NO,,UNCLEAR,
13,stylized,openai-4.1-mini,7,f15,5,emotional,felt nostalgic discussing their college days,NO,,UNCLEAR,
13,stylized,openai-4.1-mini,7,f16,5,quantitative,spent 45 minutes on a video call with Sarah,NO,,UNCLEAR,
13,stylized,openai-4.1-mini,7,f17,6,quantitative,ran 8 kilometers in the morning,NO,,UNCLEAR,
13,stylized,openai-4.1-mini,7,f18,6,emotional,felt energized after her morning run,NO,,UNCLEAR,
13,stylized,openai-4.1-mini,7,f19,6,named_entity,visited the V&A Waterfront for a weekend outing,YES,"Fresh off the tender, sunlit moments at the V&A Waterfront with her new beau, Mark.",UNCLEAR,
13,stylized,openai-4.1-mini,7,f20,7,relational,had a long conversation with Mark about their relationship,YES,a marathon heart-to-heart that peeled back the layers of their fledgling romance... she confessed to a “long conversation” that laid bare their hopes and fears for the future.,YES,a marathon heart-to-heart that peeled back the layers of their fledgling romance
13,stylized,openai-4.1-mini,7,f21,7,emotional,felt relieved after discussing their future together,YES,The relief she felt post-talk was palpable.,YES,The relief she felt post-talk was palpable
13,stylized,openai-4.1-mini,7,f22,7,quantitative,spent 3 hours preparing for the upcoming week,YES,Spending three focused hours meticulously preparing for the coming week.,YES,Spending three focused hours meticulously preparing for the coming week
13,decoupled,openai-4.1-mini,7,f01,1,named_entity,"met with her supervisor, Linda, to discuss her caseload",YES,a sobering meeting with supervisor Linda,YES,meeting with supervisor Linda
13,decoupled,openai-4.1-mini,7,f02,1,quantitative,spent 5 hours reviewing case files,YES,spent a grueling five hours poring over case files,YES,spent a grueling five hours poring over case files
13,decoupled,openai-4.1-mini,7,f03,1,emotional,felt overwhelmed by the number of cases,YES,the sheer volume of cases became strikingly real,YES,the sheer volume of cases became strikingly real
13,decoupled,openai-4.1-mini,7,f04,1,relational,"had dinner with her boyfriend, Mark",YES,sharing dinner and emotional support,YES,sharing dinner and emotional support with boyfriend Mark
13,decoupled,openai-4.1-mini,7,f05,2,quantitative,attended 3 youth mentorship sessions,YES,three youth mentorship sessions unfolded,YES,three youth mentorship sessions unfolded
13,decoupled,openai-4.1-mini,7,f06,2,emotional,felt inspired by one of her mentees' progress,YES,found inspiration in the progress of their mentees,YES,found inspiration in the progress of their mentees
13,decoupled,openai-4.1-mini,7,f07,2,named_entity,visited the local community center in Observatory,YES,the local community center in Observatory,YES,local community center in Observatory
13,decoupled,openai-4.1-mini,7,f08,3,relational,argued with Mark about household responsibilities,YES,sparked a heated argument with Mark about the delicate balance of household responsibilities,YES,sparked a heated argument with Mark about the delicate balance of household responsibilities
13,decoupled,openai-4.1-mini,7,f09,3,quantitative,worked 10 hours at the office,YES,a grueling 10-hour day at the office,YES,grueling 10-hour day at the office
13,decoupled,openai-4.1-mini,7,f10,3,emotional,felt drained and needed a break,YES,left our star feeling drained and frustrated,YES,left our star feeling drained and frustrated
13,decoupled,openai-4.1-mini,7,f11,4,named_entity,attended a workshop hosted by the Cape Town Youth Development Organization,YES,a workshop hosted by the Cape Town Youth Development Organization,YES,a workshop hosted by the Cape Town Youth Development Organization
13,decoupled,openai-4.1-mini,7,f12,4,quantitative,spent 2 hours networking with other professionals,YES,hours networking afterward opened doors to potential collaborations,YES,hours networking afterward
13,decoupled,openai-4.1-mini,7,f13,4,emotional,felt hopeful about new collaboration opportunities,YES,found renewed hope and excitement,YES,found renewed hope and excitement
13,decoupled,openai-4.1-mini,7,f14,5,relational,"reconnected with an old university friend, Sarah",YES,reconnecting with old university friend Sarah via a 45-minute video call,YES,reconnecting with old university friend Sarah
13,decoupled,openai-4.1-mini,7,f15,5,emotional,felt nostalgic discussing their college days,YES,Reminiscing about college days and sharing current life chapters,YES,Reminiscing about college days
13,decoupled,openai-4.1-mini,7,f16,5,quantitative,spent 45 minutes on a video call with Sarah,YES,via a 45-minute video call,YES,via a 45-minute video call
13,decoupled,openai-4.1-mini,7,f17,6,quantitative,ran 8 kilometers in the morning,YES,an invigorating 8-kilometer run,YES,kicked off with an invigorating 8-kilometer run
13,decoupled,openai-4.1-mini,7,f18,6,emotional,felt energized after her morning run,YES,energizing the spirit,YES,energizing the spirit
13,decoupled,openai-4.1-mini,7,f19,6,named_entity,visited the V&A Waterfront for a weekend outing,YES,escaped to the V&A Waterfront for a leisurely day out,YES,escaped to the V&A Waterfront for a leisurely day out
13,decoupled,openai-4.1-mini,7,f20,7,relational,had a long conversation with Mark about their relationship,YES,"a pivotal, heartfelt conversation with Mark about their relationship and future",YES,"a pivotal, heartfelt conversation with Mark about their relationship and future"
13,decoupled,openai-4.1-mini,7,f21,7,emotional,felt relieved after discussing their future together,YES,brought relief and clarity,YES,brought relief and clarity
13,decoupled,openai-4.1-mini,7,f22,7,quantitative,spent 3 hours preparing for the upcoming week,YES,spending three hours preparing sessions and organizing resources,YES,spending three hours preparing sessions and organizing resources
14,neutral,openai-4.1-mini,7,f01,1,relational,met with the teaching staff to discuss the ongoing dispute,YES,Monday involved a tense meeting with teaching staff,YES,tense meeting with teaching staff
14,neutral,openai-4.1-mini,7,f02,1,emotional,felt overwhelmed by the tension among staff,YES,leaving Star feeling overwhelmed,YES,leaving Star feeling overwhelmed
14,neutral,openai-4.1-mini,7,f03,1,quantitative,spent 3 hours preparing for the school inspection,NO,,NO,
14,neutral,openai-4.1-mini,7,f04,2,named_entity,visited the local education authority office,YES,Tuesday included a visit to the local education authority office,YES,visit to the local education authority office
14,neutral,openai-4.1-mini,7,f05,2,emotional,felt hopeful after discussing resources with the council,NO,,NO,
14,neutral,openai-4.1-mini,7,f06,2,quantitative,reviewed 10 staff performance reports,YES,reviewing 10 staff performance reports,YES,reviewing 10 staff performance reports
14,neutral,openai-4.1-mini,7,f07,3,relational,had a difficult conversation with the head of the science department,YES,had a difficult conversation with the head of the science department,YES,had a difficult conversation with the head of the science department
14,neutral,openai-4.1-mini,7,f08,3,quantitative,spent 2 hours in a meeting to mediate staff issues,YES,a two-hour mediation meeting,YES,a two-hour mediation meeting
14,neutral,openai-4.1-mini,7,f09,3,emotional,felt frustrated with the lack of progress,YES,increased Star’s frustration,YES,increased Star’s frustration
14,neutral,openai-4.1-mini,7,f10,4,named_entity,attended a workshop by the Scottish Government on school leadership,YES,attendance at a Scottish Government workshop on school leadership,YES,attendance at a Scottish Government workshop on school leadership
14,neutral,openai-4.1-mini,7,f11,4,quantitative,took 5 pages of notes during the workshop,YES,Star took five pages of notes,YES,took five pages of notes
14,neutral,openai-4.1-mini,7,f12,4,emotional,felt inspired by new strategies shared at the workshop,NO,,YES,Star felt renewed motivation
14,neutral,openai-4.1-mini,7,f13,5,relational,held a follow-up meeting with the staff to discuss workshop insights,YES,"Friday’s follow-up staff meeting lasted an hour, discussing workshop insights",YES,"Friday’s follow-up staff meeting lasted an hour, discussing workshop insights"
14,neutral,openai-4.1-mini,7,f14,5,quantitative,allocated 1 hour for staff feedback on the inspection preparation,NO,,NO,
14,neutral,openai-4.1-mini,7,f15,5,emotional,felt a sense of unity forming among the staff,YES,Star observed growing staff unity despite prior tensions,YES,observed growing staff unity
14,neutral,openai-4.1-mini,7,f16,6,named_entity,visited the school library to review student projects,YES,Star spent 90 minutes in the school library reviewing student projects,YES,spent 90 minutes in the school library reviewing student projects
14,neutral,openai-4.1-mini,7,f17,6,quantitative,spent 90 minutes assessing student work,YES,spent 90 minutes assessing student work,YES,spent 90 minutes assessing student work
14,neutral,openai-4.1-mini,7,f18,6,emotional,felt proud of the students' creativity and efforts,YES,"expressed pride in, noting several projects stood out for originality and thoughtfulness",YES,expressed pride in
14,neutral,openai-4.1-mini,7,f19,7,relational,met with the school inspection team to finalize details,YES,met with the school inspection team to finalize details,YES,met with the school inspection team to finalize details
14,neutral,openai-4.1-mini,7,f20,7,quantitative,worked late for 4 hours to prepare documents for the inspection,YES,worked late for about four hours preparing necessary inspection documents,YES,worked late for about four hours preparing necessary inspection documents
14,neutral,openai-4.1-mini,7,f21,7,emotional,felt anxious but ready for the upcoming inspection,YES,left Star feeling anxious but prepared,YES,left Star feeling anxious but prepared
14,neutral,openai-4.1-mini,7,f22,7,named_entity,reviewed the school's mission statement with the senior management team,YES,Star reviewed the school’s mission statement with the senior management team,YES,reviewed the school’s mission statement with the senior management team
14,stylized,openai-4.1-mini,7,f01,1,relational,met with the teaching staff to discuss the ongoing dispute,NO,,NO,
14,stylized,openai-4.1-mini,7,f02,1,emotional,felt overwhelmed by the tension among staff,NO,,YES,day charged with tension
14,stylized,openai-4.1-mini,7,f03,1,quantitative,spent 3 hours preparing for the school inspection,NO,,YES,marathon four-hour evening spent meticulously preparing vital documents
14,stylized,openai-4.1-mini,7,f04,2,named_entity,visited the local education authority office,NO,,NO,
14,stylized,openai-4.1-mini,7,f05,2,emotional,felt hopeful after discussing resources with the council,NO,,NO,
14,stylized,openai-4.1-mini,7,f06,2,quantitative,reviewed 10 staff performance reports,NO,,NO,
14,stylized,openai-4.1-mini,7,f07,3,relational,had a difficult conversation with the head of the science department,NO,,NO,
14,stylized,openai-4.1-mini,7,f08,3,quantitative,spent 2 hours in a meeting to mediate staff issues,NO,,NO,
14,stylized,openai-4.1-mini,7,f09,3,emotional,felt frustrated with the lack of progress,NO,,YES,mix of nerves and preparation
14,stylized,openai-4.1-mini,7,f10,4,named_entity,attended a workshop by the Scottish Government on school leadership,NO,,NO,
14,stylized,openai-4.1-mini,7,f11,4,quantitative,took 5 pages of notes during the workshop,NO,,NO,
14,stylized,openai-4.1-mini,7,f12,4,emotional,felt inspired by new strategies shared at the workshop,NO,,NO,
14,stylized,openai-4.1-mini,7,f13,5,relational,held a follow-up meeting with the staff to discuss workshop insights,NO,,NO,
14,stylized,openai-4.1-mini,7,f14,5,quantitative,allocated 1 hour for staff feedback on the inspection preparation,NO,,NO,
14,stylized,openai-4.1-mini,7,f15,5,emotional,felt a sense of unity forming among the staff,NO,,NO,
14,stylized,openai-4.1-mini,7,f16,6,named_entity,visited the school library to review student projects,NO,,NO,
14,stylized,openai-4.1-mini,7,f17,6,quantitative,spent 90 minutes assessing student work,NO,,NO,
14,stylized,openai-4.1-mini,7,f18,6,emotional,felt proud of the students' creativity and efforts,NO,,NO,
14,stylized,openai-4.1-mini,7,f19,7,relational,met with the school inspection team to finalize details,NO,,YES,session with the inspection team
14,stylized,openai-4.1-mini,7,f20,7,quantitative,worked late for 4 hours to prepare documents for the inspection,YES,a marathon four-hour evening spent meticulously preparing vital documents,YES,marathon four-hour evening spent meticulously preparing vital documents
14,stylized,openai-4.1-mini,7,f21,7,emotional,felt anxious but ready for the upcoming inspection,YES,that mix of nerves and preparation,YES,mix of nerves and preparation
14,stylized,openai-4.1-mini,7,f22,7,named_entity,reviewed the school's mission statement with the senior management team,YES,a crucial meeting with the senior management team to revisit and reaffirm the school’s mission statement,YES,meeting with the senior management team to revisit and reaffirm the school’s mission statement
14,decoupled,openai-4.1-mini,7,f01,1,relational,met with the teaching staff to discuss the ongoing dispute,YES,A meeting with teaching staff to address an ongoing dispute,YES,A meeting with teaching staff to address an ongoing dispute
14,decoupled,openai-4.1-mini,7,f02,1,emotional,felt overwhelmed by the tension among staff,YES,left them feeling “overwhelmed by the tension among staff”,YES,feeling “overwhelmed by the tension among staff”
14,decoupled,openai-4.1-mini,7,f03,1,quantitative,spent 3 hours preparing for the school inspection,NO,,NO,
14,decoupled,openai-4.1-mini,7,f04,2,named_entity,visited the local education authority office,YES,A visit to the local education authority office,YES,A visit to the local education authority office
14,decoupled,openai-4.1-mini,7,f05,2,emotional,felt hopeful after discussing resources with the council,YES,I felt hopeful about potential support from the education council after the visit,YES,I felt hopeful about potential support from the education council after the visit
14,decoupled,openai-4.1-mini,7,f06,2,quantitative,reviewed 10 staff performance reports,NO,,NO,
14,decoupled,openai-4.1-mini,7,f07,3,relational,had a difficult conversation with the head of the science department,YES,A difficult conversation with the head of the science department,YES,A difficult conversation with the head of the science department
14,decoupled,openai-4.1-mini,7,f08,3,quantitative,spent 2 hours in a meeting to mediate staff issues,YES,a two-hour mediation meeting,YES,a two-hour mediation meeting
14,decoupled,openai-4.1-mini,7,f09,3,emotional,felt frustrated with the lack of progress,YES,fueling frustration and anxiety,YES,fueling frustration and anxiety
14,decoupled,openai-4.1-mini,7,f10,4,named_entity,attended a workshop by the Scottish Government on school leadership,YES,Attending a Scottish Government workshop on school leadership,YES,Attending a Scottish Government workshop on school leadership
14,decoupled,openai-4.1-mini,7,f11,4,quantitative,took 5 pages of notes during the workshop,NO,,NO,
14,decoupled,openai-4.1-mini,7,f12,4,emotional,felt inspired by new strategies shared at the workshop,YES,I felt inspired and motivated by the workshop strategies,YES,I felt inspired and motivated by the workshop strategies
14,decoupled,openai-4.1-mini,7,f13,5,relational,held a follow-up meeting with the staff to discuss workshop insights,YES,a follow-up meeting with staff fostered a budding sense of unity,YES,a follow-up meeting with staff fostered a budding sense of unity
14,decoupled,openai-4.1-mini,7,f14,5,quantitative,allocated 1 hour for staff feedback on the inspection preparation,YES,A one-hour feedback session ensured every voice was heard,NO,
14,decoupled,openai-4.1-mini,7,f15,5,emotional,felt a sense of unity forming among the staff,YES,the growing cohesion seemed to kindle hope,YES,the growing cohesion seemed to kindle hope
14,decoupled,openai-4.1-mini,7,f16,6,named_entity,visited the school library to review student projects,YES,A thoughtful visit to the school library to review student projects,YES,A thoughtful visit to the school library to review student projects
14,decoupled,openai-4.1-mini,7,f17,6,quantitative,spent 90 minutes assessing student work,NO,,NO,
14,decoupled,openai-4.1-mini,7,f18,6,emotional,felt proud of the students' creativity and efforts,YES,I felt proud of the students’ creativity and efforts,YES,I felt proud of the students’ creativity and efforts
